Time,Delay
12:57:30,18000
12:57:40,19000
12:57:50,19000
12:58:00,13000
12:58:10,20000
12:58:20,19000
12:58:30,14000
12:58:40,19000
12:58:50,17000
12:59:00,21000
12:59:10,20000
12:59:20,20000
12:59:30,26000
12:59:40,14000
12:59:50,12000
13:00:00,19000
13:00:10,19000
13:00:20,20000
13:00:30,19000
13:00:40,18000
13:00:50,20000
13:01:00,20000
13:01:10,19000
13:01:20,20000
13:01:30,19000
13:01:40,19000
13:01:50,19000
13:02:00,19000
13:02:10,12000
13:02:20,18000
13:02:30,22000
13:02:40,20000
13:02:50,21000
13:03:00,19000
13:03:10,19000
13:03:20,19000
13:03:30,19000
13:03:40,19000
13:03:50,24000
13:04:00,32000
13:04:10,30000
13:04:20,20000
13:04:30,20000
13:04:40,20000
13:04:50,11000
13:05:00,12000
13:05:10,12000
13:05:20,12000
13:05:30,19000
13:05:40,20000
13:05:50,15000
13:06:00,20000
13:06:10,18000
13:06:20,16000
13:06:30,39000
13:06:40,26000
13:06:50,30000
13:07:00,23000
13:07:10,16000
13:07:20,84000
13:07:30,28000
13:07:40,27000
13:07:50,22000
13:08:00,17000
13:08:10,16000
13:08:20,15000
13:08:30,18000
13:08:40,17000
13:08:50,30000
13:09:00,15000
13:09:10,23000
13:09:20,16000
13:09:30,24000
13:09:40,16000
13:09:50,19000
13:10:00,12000
13:10:10,27000
13:10:20,19000
13:10:30,32000
13:10:40,28000
13:10:50,16000
13:11:00,25000
13:11:10,15000
13:11:20,21000
13:11:30,25000
13:11:40,25000
13:11:50,12000
13:12:00,24000
13:12:10,17000
13:12:20,26000
13:12:30,18000
13:12:40,14000
13:12:50,18000
13:13:00,13000
13:13:10,16000
13:13:20,27000
13:13:30,21000
13:13:40,14000
13:13:50,17000
13:14:00,12000
13:14:10,23000
13:14:20,15000
13:14:30,18000
13:14:40,16000
13:14:50,20000
13:15:00,22000
13:15:10,17000
13:15:20,24000
13:15:30,16000
13:15:40,17000
13:15:50,23000
13:16:00,17000
13:16:10,28000
13:16:20,19000
13:16:30,14000
13:16:40,18000
13:16:50,33000
13:17:00,12000
13:17:10,13000
13:17:20,13000
13:17:30,20000
13:17:40,19000
13:17:50,19000
13:18:00,19000
13:18:10,19000
13:18:20,19000
13:18:30,19000
13:18:40,18000
13:18:50,15000
13:19:00,18000
13:19:10,12000
13:19:20,18000
13:19:30,22000
13:19:40,24000
13:19:50,13000
13:20:00,14000
13:20:10,19000
13:20:20,20000
13:20:30,19000
13:20:40,20000
13:20:50,22000
13:21:00,11000
13:21:10,14000
13:21:20,13000
13:21:30,21000
13:21:40,19000
13:21:50,20000
13:22:00,16000
13:22:10,23000
13:22:20,18000
13:22:30,20000
13:22:40,19000
13:22:50,21000
13:23:00,18000
13:23:10,18000
13:23:20,17000
13:23:30,19000
13:23:40,19000
13:23:50,19000
13:24:00,18000
13:24:10,18000
13:24:20,19000
13:24:30,19000
13:24:40,20000
13:24:50,20000
13:25:00,20000
13:25:10,18000
13:25:20,18000
13:25:30,19000
13:25:40,18000
13:25:50,19000
13:26:00,19000
13:26:10,18000
13:26:20,19000
13:26:30,18000
13:26:40,19000
13:26:50,18000
13:27:00,19000
13:27:10,18000
13:27:20,18000
13:27:30,20000
13:27:40,18000
13:27:50,22000
13:28:00,18000
13:28:10,20000
13:28:20,18000
13:28:30,19000
13:28:40,19000
13:28:50,18000
13:29:00,19000
13:29:10,19000
13:29:20,18000
13:29:30,19000
13:29:40,19000
13:29:50,18000
13:30:00,20000
13:30:10,19000
13:30:20,13000
13:30:30,11000
13:30:40,10000
13:30:50,21000
13:31:00,20000
13:31:10,15000
13:31:20,19000
13:31:30,18000
13:31:40,18000
13:31:50,18000
13:32:00,18000
13:32:10,18000
13:32:20,19000
13:32:30,18000
13:32:40,20000
13:32:50,19000
13:33:00,21000
13:33:10,19000
13:33:20,19000
13:33:30,18000
13:33:40,19000
13:33:50,20000
13:34:00,18000
13:34:10,26000
13:34:20,15000
13:34:30,18000
13:34:40,19000
13:34:50,18000
13:35:00,18000
13:35:10,19000
13:35:20,20000
13:35:30,20000
13:35:40,12000
13:35:50,11000
13:36:00,10000
13:36:10,11000
13:36:20,11000
13:36:30,11000
13:36:40,18000
13:36:50,19000
13:37:00,18000
13:37:10,19000
13:37:20,19000
13:37:30,18000
13:37:40,19000
13:37:50,18000
13:38:00,19000
13:38:10,19000
13:38:20,28000
13:38:30,17000
13:38:40,20000
13:38:50,19000
13:39:00,19000
13:39:10,21000
13:39:20,15000
13:39:30,12000
13:39:40,19000
13:39:50,26000
13:40:00,12000
13:40:10,12000
13:40:20,12000
13:40:30,12000
13:40:40,34000
13:40:50,13000
13:41:00,13000
13:41:10,12000
13:41:20,13000
13:41:30,21000
13:41:40,21000
13:41:50,23000
13:42:00,14000
13:42:10,16000
13:42:20,23000
13:42:30,10000
13:42:40,13000
13:42:50,14000
13:43:00,22000
13:43:10,21000
13:43:20,19000
13:43:30,11000
13:43:40,25000
13:43:50,21000
13:44:00,15000
13:44:10,34000
13:44:20,35000
13:44:30,35000
13:44:40,30000
13:44:50,11000
13:45:00,11000
13:45:10,12000
13:45:20,14000
13:45:30,23000
13:45:40,20000
13:45:50,21000
13:46:00,12000
13:46:10,21000
13:46:20,21000
13:46:30,19000
13:46:40,43000
13:46:50,15000
13:47:00,23000
13:47:10,12000
13:47:20,11000
13:47:30,13000
13:47:40,21000
13:47:50,23000
13:48:00,31000
13:48:10,24000
13:48:20,24000
13:48:30,36000
13:48:40,25000
13:48:50,13000
13:49:00,24000
13:49:10,24000
13:49:20,26000
13:49:30,12000
13:49:40,23000
13:49:50,13000
13:50:00,14000
13:50:10,25000
13:50:20,20000
13:50:30,54000
13:50:40,21000
13:50:50,17000
13:51:00,15000
13:51:10,23000
13:51:20,17000
13:51:30,19000
13:51:40,20000
13:51:50,15000
13:52:00,21000
13:52:10,29000
13:52:20,33000
13:52:30,39000
13:52:40,19000
13:52:50,17000
13:53:00,17000
13:53:10,15000
13:53:20,20000
13:53:30,20000
13:53:40,29000
13:53:50,23000
13:54:00,11000
13:54:10,13000
13:54:20,11000
13:54:30,11000
13:54:40,23000
13:54:50,10000
13:55:00,14000
13:55:10,13000
13:55:20,24000
13:55:30,21000
13:55:40,21000
13:55:50,20000
13:56:00,19000
13:56:10,19000
13:56:20,19000
13:56:30,18000
13:56:40,21000
13:56:50,19000
13:57:00,18000
13:57:10,20000
13:57:20,18000
13:57:30,19000
13:57:40,18000
13:57:50,18000
13:58:00,19000
13:58:10,19000
13:58:20,27000
13:58:30,22000
13:58:40,21000
13:58:50,13000
13:59:00,10000
13:59:10,14000
13:59:20,13000
13:59:30,22000
13:59:40,20000
13:59:50,21000
14:00:00,12000
14:00:10,16000
14:00:20,24000
14:00:30,12000
14:00:40,17000
14:00:50,25000
14:01:00,29000
14:01:10,30000
14:01:20,26000
14:01:30,24000
14:01:40,40000
14:01:50,22000
14:02:00,18000
14:02:10,13000
14:02:20,17000
14:02:30,30000
14:02:40,30000
14:02:50,53000
14:03:00,37000
14:03:10,16000
14:03:20,43000
14:03:30,257000
14:03:40,26000
14:03:50,32000
14:04:00,25000
14:04:10,25000
14:04:20,16000
14:04:30,15000
14:04:40,33000
14:04:50,15000
14:05:00,20000
14:05:10,17000
14:05:20,33000
14:05:30,30000
14:05:40,16000
14:05:50,24000
14:06:00,0
14:06:10,20000
14:06:20,23000
14:06:30,16000
14:06:40,24000
14:06:50,23000
14:07:00,16000
14:07:10,21000
14:07:20,17000
14:07:30,13000
14:07:40,18000
14:07:50,24000
14:08:00,16000
14:08:10,25000
14:08:20,19000
14:08:30,26000
14:08:40,25000
14:08:50,17000
14:09:00,20000
14:09:10,19000
14:09:20,19000
14:09:30,19000
14:09:40,19000
14:09:50,18000
14:10:00,19000
14:10:10,15000
14:10:20,18000
14:10:30,12000
14:10:40,15000
14:10:50,19000
14:11:00,19000
14:11:10,20000
14:11:20,22000
14:11:30,20000
14:11:40,27000
14:11:50,42000
14:12:00,50000
14:12:10,55000
14:12:20,30000
14:12:30,25000
14:12:40,11000
14:12:50,11000
14:13:00,12000
14:13:10,11000
14:13:20,10000
14:13:30,11000
14:13:40,19000
14:13:50,19000
14:14:00,20000
14:14:10,19000
14:14:20,30000
14:14:30,26000
14:14:40,24000
14:14:50,18000
14:15:00,15000
14:15:10,17000
14:15:20,21000
14:15:30,11000
14:15:40,27000
14:15:50,33000
14:16:00,13000
14:16:10,16000
14:16:20,11000
14:16:30,15000
14:16:40,26000
14:16:50,18000
14:17:00,19000
14:17:10,19000
14:17:20,21000
14:17:30,13000
14:17:40,12000
14:17:50,12000
14:18:00,21000
14:18:10,20000
14:18:20,21000
14:18:30,18000
14:18:40,48000
14:18:50,37000
14:19:00,83000
14:19:10,31000
14:19:20,27000
14:19:30,67000
14:19:40,31000
14:19:50,22000
14:20:00,18000
14:20:10,22000
14:20:20,15000
14:20:30,36000
14:20:40,18000
14:20:50,19000
14:21:00,12000
14:21:10,24000
14:21:20,13000
14:21:30,13000
14:21:40,48000
14:21:50,12000
14:22:00,12000
14:22:10,11000
14:22:20,12000
14:22:30,11000
14:22:40,10000
14:22:50,25000
14:23:00,61000
14:23:10,23000
14:23:20,96000
14:23:30,50000
14:23:40,16000
14:23:50,27000
14:24:00,184000
14:24:10,42000
14:24:20,38000
14:24:30,26000
14:24:40,28000
14:24:50,25000
14:25:00,13000
14:25:10,11000
14:25:20,18000
14:25:30,14000
14:25:40,14000
14:25:50,15000
14:26:00,31000
14:26:10,16000
14:26:20,38000
14:26:30,27000
14:26:40,17000
14:26:50,19000
14:27:00,25000
14:27:10,15000
14:27:20,17000
14:27:30,17000
14:27:40,33000
14:27:50,22000
14:28:00,17000
14:28:10,44000
14:28:20,5000
14:28:30,14000
14:28:40,13000
14:28:50,19000
14:29:00,19000
14:29:10,15000
14:29:20,19000
14:29:30,12000
14:29:40,21000
14:29:50,15000
14:30:00,29000
14:30:10,17000
14:30:20,24000
14:30:30,14000
14:30:40,12000
14:30:50,20000
14:31:00,19000
14:31:10,15000
14:31:20,19000
14:31:30,23000
14:31:40,27000
14:31:50,28000
14:32:00,20000
14:32:10,30000
14:32:20,20000
14:32:30,13000
14:32:40,20000
14:32:50,22000
14:33:00,25000
14:33:10,12000
14:33:20,16000
14:33:30,14000
14:33:40,14000
14:33:50,15000
14:34:00,19000
14:34:10,30000
14:34:20,63000
14:34:30,65000
14:34:40,36000
14:34:50,45000
14:35:00,16000
14:35:10,29000
14:35:20,23000
14:35:30,35000
14:35:40,15000
14:35:50,22000
14:36:00,14000
14:36:10,23000
14:36:20,18000
14:36:30,35000
14:36:40,37000
14:36:50,16000
14:37:00,12000
14:37:10,17000
14:37:20,22000
14:37:30,10000
14:37:40,14000
14:37:50,11000
14:38:00,12000
14:38:10,19000
14:38:20,35000
14:38:30,23000
14:38:40,14000
14:38:50,22000
14:39:00,16000
14:39:10,45000
14:39:20,12000
14:39:30,14000
14:39:40,17000
14:39:50,20000
14:40:00,20000
14:40:10,20000
14:40:20,14000
14:40:30,27000
14:40:40,18000
14:40:50,19000
14:41:00,16000
14:41:10,21000
14:41:20,16000
14:41:30,25000
14:41:40,18000
14:41:50,15000
14:42:00,19000
14:42:10,31000
14:42:20,21000
14:42:30,14000
14:42:40,23000
14:42:50,10000
14:43:00,12000
14:43:10,11000
14:43:20,10000
14:43:30,12000
14:43:40,10000
14:43:50,11000
14:44:00,12000
14:44:10,19000
14:44:20,19000
14:44:30,19000
14:44:40,18000
14:44:50,19000
14:45:00,18000
14:45:10,18000
14:45:20,19000
14:45:30,23000
14:45:40,18000
14:45:50,13000
14:46:00,18000
14:46:10,23000
14:46:20,14000
14:46:30,17000
14:46:40,22000
14:46:50,19000
14:47:00,13000
14:47:10,22000
14:47:20,11000
14:47:30,21000
14:47:40,14000
14:47:50,14000
14:48:00,21000
14:48:10,24000
14:48:20,23000
14:48:30,9000
14:48:40,14000
14:48:50,10000
14:49:00,12000
14:49:10,11000
14:49:20,11000
14:49:30,20000
14:49:40,18000
14:49:50,21000
14:50:00,22000
14:50:10,10000
14:50:20,16000
14:50:30,20000
14:50:40,23000
14:50:50,13000
14:51:00,13000
14:51:10,21000
14:51:20,21000
14:51:30,12000
14:51:40,14000
14:51:50,15000
14:52:00,22000
14:52:10,13000
14:52:20,15000
14:52:30,23000
14:52:40,14000
14:52:50,26000
14:53:00,15000
14:53:10,23000
14:53:20,20000
14:53:30,13000
14:53:40,14000
14:53:50,16000
14:54:00,10000
14:54:10,14000
14:54:20,33000
14:54:30,29000
14:54:40,18000
14:54:50,13000
14:55:00,18000
14:55:10,25000
14:55:20,16000
14:55:30,14000
14:55:40,19000
14:55:50,21000
14:56:00,21000
14:56:10,18000
14:56:20,18000
14:56:30,11000
14:56:40,26000
14:56:50,20000
14:57:00,18000
14:57:10,18000
14:57:20,24000
14:57:30,14000
14:57:40,23000
14:57:50,11000
14:58:00,21000
14:58:10,21000
14:58:20,23000
14:58:30,9000
14:58:40,11000
14:58:50,11000
14:59:00,11000
14:59:10,12000
14:59:20,13000
14:59:30,21000
14:59:40,21000
14:59:50,29000
15:00:00,22000
15:00:10,20000
15:00:20,13000
15:00:30,20000
15:00:40,19000
15:00:50,27000
15:01:00,23000
15:01:10,17000
15:01:20,17000
15:01:30,31000
15:01:40,23000
15:01:50,18000
15:02:00,15000
15:02:10,16000
15:02:20,22000
15:02:30,20000
15:02:40,14000
15:02:50,20000
15:03:00,19000
15:03:10,21000
15:03:20,18000
15:03:30,19000
15:03:40,20000
15:03:50,18000
15:04:00,20000
15:04:10,20000
15:04:20,21000
15:04:30,10000
15:04:40,13000
15:04:50,14000
15:05:00,21000
15:05:10,21000
15:05:20,16000
15:05:30,21000
15:05:40,21000
15:05:50,20000
15:06:00,12000
15:06:10,14000
15:06:20,13000
15:06:30,21000
15:06:40,22000
15:06:50,14000
15:07:00,22000
15:07:10,19000
15:07:20,15000
15:07:30,17000
15:07:40,25000
15:07:50,49000
15:08:00,99000
15:08:10,26000
15:08:20,13000
15:08:30,14000
15:08:40,17000
15:08:50,24000
15:09:00,14000
15:09:10,15000
15:09:20,23000
15:09:30,16000
15:09:40,24000
15:09:50,16000
15:10:00,23000
15:10:10,14000
15:10:20,16000
15:10:30,28000
15:10:40,15000
15:10:50,26000
15:11:00,24000
15:11:10,17000
15:11:20,20000
15:11:30,45000
15:11:40,81000
15:11:50,33000
15:12:00,31000
15:12:10,28000
15:12:20,52000
15:12:30,33000
15:12:40,53000
15:12:50,20000
15:13:00,39000
15:13:10,30000
15:13:20,26000
15:13:30,37000
15:13:40,111000
15:13:50,13000
15:14:00,14000
15:14:10,23000
15:14:20,11000
15:14:30,13000
15:14:40,13000
15:14:50,22000
15:15:00,15000
15:15:10,13000
15:15:20,12000
15:15:30,19000
15:15:40,21000
15:15:50,20000
15:16:00,19000
15:16:10,19000
15:16:20,19000
15:16:30,19000
15:16:40,23000
15:16:50,23000
15:17:00,23000
15:17:10,13000
15:17:20,14000
15:17:30,22000
15:17:40,19000
15:17:50,21000
15:18:00,10000
15:18:10,11000
15:18:20,11000
15:18:30,13000
15:18:40,13000
15:18:50,12000
15:19:00,19000
15:19:10,18000
15:19:20,19000
15:19:30,31000
15:19:40,102000
15:19:50,60000
15:20:00,81000
15:20:10,27000
15:20:20,15000
15:20:30,15000
15:20:40,27000
15:20:50,27000
15:21:00,27000
15:21:10,27000
15:21:20,22000
15:21:30,19000
15:21:40,23000
15:21:50,24000
15:22:00,22000
15:22:10,21000
15:22:20,40000
15:22:30,25000
15:22:40,13000
15:22:50,24000
15:23:00,24000
15:23:10,47000
15:23:20,23000
15:23:30,44000
15:23:40,32000
15:23:50,29000
15:24:00,23000
15:24:10,30000
15:24:20,19000
15:24:30,22000
15:24:40,37000
15:24:50,18000
15:25:00,32000
15:25:10,22000
15:25:20,20000
15:25:30,15000
15:25:40,21000
15:25:50,22000
15:26:00,22000
15:26:10,32000
15:26:20,38000
15:26:30,20000
15:26:40,13000
15:26:50,11000
15:27:00,14000
15:27:10,23000
15:27:20,18000
15:27:30,26000
15:27:40,17000
15:27:50,27000
15:28:00,24000
15:28:10,15000
15:28:20,23000
15:28:30,13000
15:28:40,12000
15:28:50,14000
15:29:00,22000
15:29:10,21000
15:29:20,44000
15:29:30,29000
15:29:40,25000
15:29:50,15000
15:30:00,29000
15:30:10,19000
15:30:20,23000
15:30:30,21000
15:30:40,18000
15:30:50,22000
15:31:00,19000
15:31:10,18000
15:31:20,19000
15:31:30,19000
15:31:40,19000
15:31:50,18000
15:32:00,19000
15:32:10,18000
15:32:20,19000
15:32:30,19000
15:32:40,13000
15:32:50,20000
15:33:00,20000
15:33:10,14000
15:33:20,27000
15:33:30,23000
15:33:40,26000
15:33:50,15000
15:34:00,21000
15:34:10,21000
15:34:20,13000
15:34:30,13000
15:34:40,16000
15:34:50,25000
15:35:00,10000
15:35:10,12000
15:35:20,11000
15:35:30,11000
15:35:40,13000
15:35:50,19000
15:36:00,18000
15:36:10,14000
15:36:20,15000
15:36:30,29000
15:36:40,17000
15:36:50,30000
15:37:00,20000
15:37:10,21000
15:37:20,23000
15:37:30,14000
15:37:40,15000
15:37:50,27000
15:38:00,27000
15:38:10,21000
15:38:20,14000
15:38:30,17000
15:38:40,11000
15:38:50,13000
15:39:00,12000
15:39:10,13000
15:39:20,20000
15:39:30,22000
15:39:40,22000
15:39:50,22000
15:40:00,37000
15:40:10,39000
15:40:20,26000
15:40:30,15000
15:40:40,30000
15:40:50,64000
15:41:00,96000
15:41:10,148000
15:41:20,92000
15:41:30,21000
15:41:40,19000
15:41:50,20000
15:42:00,13000
15:42:10,11000
15:42:20,21000
15:42:30,25000
15:42:40,32000
15:42:50,14000
15:43:00,18000
15:43:10,29000
15:43:20,23000
15:43:30,31000
15:43:40,24000
15:43:50,30000
15:44:00,23000
15:44:10,16000
15:44:20,19000
15:44:30,26000
15:44:40,22000
15:44:50,19000
15:45:00,31000
15:45:10,16000
15:45:20,28000
15:45:30,16000
15:45:40,26000
15:45:50,14000
15:46:00,12000
15:46:10,23000
15:46:20,16000
15:46:30,17000
15:46:40,20000
15:46:50,22000
15:47:00,13000
15:47:10,0
15:47:20,24000
15:47:30,13000
15:47:40,16000
15:47:50,26000
15:48:00,14000
15:48:10,15000
15:48:20,13000
15:48:30,18000
15:48:40,21000
15:48:50,23000
15:49:00,19000
15:49:10,20000
15:49:20,18000
15:49:30,12000
15:49:40,12000
15:49:50,20000
15:50:00,15000
15:50:10,19000
15:50:20,24000
15:50:30,16000
15:50:40,27000
15:50:50,12000
15:51:00,12000
15:51:10,15000
15:51:20,21000
15:51:30,22000
15:51:40,12000
15:51:50,16000
15:52:00,33000
15:52:10,29000
15:52:20,19000
15:52:30,22000
15:52:40,20000
15:52:50,11000
15:53:00,12000
15:53:10,12000
15:53:20,12000
15:53:30,11000
15:53:40,11000
15:53:50,11000
15:54:00,19000
15:54:10,19000
15:54:20,19000
15:54:30,18000
15:54:40,19000
15:54:50,14000
15:55:00,23000
15:55:10,16000
15:55:20,18000
15:55:30,19000
15:55:40,20000
15:55:50,25000
15:56:00,24000
15:56:10,17000
15:56:20,17000
15:56:30,28000
15:56:40,88000
15:56:50,40000
15:57:00,38000
15:57:10,24000
15:57:20,23000
15:57:30,29000
15:57:40,18000
15:57:50,19000
15:58:00,19000
15:58:10,19000
15:58:20,22000
15:58:30,11000
15:58:40,13000
15:58:50,12000
15:59:00,12000
15:59:10,10000
15:59:20,13000
15:59:30,12000
15:59:40,11000
15:59:50,16000
16:00:00,22000
16:00:10,18000
16:00:20,20000
16:00:30,11000
16:00:40,13000
16:00:50,11000
16:01:00,12000
16:01:10,14000
16:01:20,19000
16:01:30,19000
16:01:40,13000
16:01:50,19000
16:02:00,21000
16:02:10,9000
16:02:20,10000
16:02:30,13000
16:02:40,12000
16:02:50,12000
16:03:00,12000
16:03:10,11000
16:03:20,19000
16:03:30,21000
16:03:40,19000
16:03:50,13000
16:04:00,19000
16:04:10,19000
16:04:20,20000
16:04:30,20000
16:04:40,20000
16:04:50,19000
16:05:00,20000
16:05:10,22000
16:05:20,28000
16:05:30,28000
16:05:40,24000
16:05:50,15000
16:06:00,12000
16:06:10,23000
16:06:20,11000
16:06:30,14000
16:06:40,17000
16:06:50,16000
16:07:00,12000
16:07:10,19000
16:07:20,13000
16:07:30,15000
16:07:40,13000
16:07:50,18000
16:08:00,20000
16:08:10,19000
16:08:20,19000
16:08:30,20000
16:08:40,19000
16:08:50,19000
16:09:00,12000
16:09:10,12000
16:09:20,13000
16:09:30,12000
16:09:40,19000
16:09:50,20000
16:10:00,19000
16:10:10,19000
16:10:20,19000
16:10:30,13000
16:10:40,11000
16:10:50,12000
16:11:00,17000
16:11:10,21000
16:11:20,26000
16:11:30,11000
16:11:40,12000
16:11:50,15000
16:12:00,13000
16:12:10,20000
16:12:20,21000
16:12:30,14000
16:12:40,10000
16:12:50,13000
16:13:00,12000
16:13:10,12000
16:13:20,11000
16:13:30,13000
16:13:40,19000
16:13:50,19000
16:14:00,20000
16:14:10,19000
16:14:20,19000
16:14:30,23000
16:14:40,23000
16:14:50,21000
16:15:00,11000
16:15:10,12000
16:15:20,14000
16:15:30,12000
16:15:40,11000
16:15:50,15000
16:16:00,13000
16:16:10,21000
16:16:20,22000
16:16:30,13000
16:16:40,13000
16:16:50,21000
16:17:00,20000
16:17:10,21000
16:17:20,13000
16:17:30,11000
16:17:40,13000
16:17:50,13000
16:18:00,21000
16:18:10,21000
16:18:20,16000
16:18:30,21000
16:18:40,18000
16:18:50,19000
16:19:00,14000
16:19:10,19000
16:19:20,19000
16:19:30,13000
16:19:40,21000
16:19:50,18000
16:20:00,19000
16:20:10,20000
16:20:20,20000
16:20:30,21000
16:20:40,21000
16:20:50,11000
16:21:00,12000
16:21:10,22000
16:21:20,10000
16:21:30,17000
16:21:40,29000
16:21:50,11000
16:22:00,12000
16:22:10,13000
16:22:20,21000
16:22:30,21000
16:22:40,21000
16:22:50,13000
16:23:00,13000
16:23:10,20000
16:23:20,14000
16:23:30,13000
16:23:40,22000
16:23:50,22000
16:24:00,12000
16:24:10,10000
16:24:20,11000
16:24:30,12000
16:24:40,11000
16:24:50,11000
16:25:00,11000
16:25:10,21000
16:25:20,19000
16:25:30,19000
16:25:40,10000
16:25:50,11000
16:26:00,14000
16:26:10,21000
16:26:20,24000
16:26:30,11000
16:26:40,13000
16:26:50,13000
16:27:00,20000
16:27:10,21000
16:27:20,20000
16:27:30,21000
16:27:40,16000
16:27:50,11000
16:28:00,13000
16:28:10,12000
16:28:20,15000
16:28:30,21000
16:28:40,17000
16:28:50,19000
16:29:00,19000
16:29:10,21000
16:29:20,24000
16:29:30,12000
16:29:40,13000
16:29:50,12000
16:30:00,19000
16:30:10,20000
16:30:20,20000
16:30:30,20000
16:30:40,10000
16:30:50,12000
16:31:00,11000
16:31:10,13000
16:31:20,19000
16:31:30,19000
16:31:40,14000
16:31:50,11000
16:32:00,22000
16:32:10,23000
16:32:20,26000
16:32:30,49000
16:32:40,37000
16:32:50,12000
16:33:00,15000
16:33:10,21000
16:33:20,21000
16:33:30,21000
16:33:40,11000
16:33:50,13000
16:34:00,18000
16:34:10,19000
16:34:20,28000
16:34:30,30000
16:34:40,20000
16:34:50,21000
16:35:00,25000
16:35:10,38000
16:35:20,18000
16:35:30,25000
16:35:40,15000
16:35:50,14000
16:36:00,23000
16:36:10,14000
16:36:20,15000
16:36:30,24000
16:36:40,15000
16:36:50,23000
16:37:00,14000
16:37:10,14000
16:37:20,32000
16:37:30,16000
16:37:40,23000
16:37:50,12000
16:38:00,22000
16:38:10,20000
16:38:20,12000
16:38:30,12000
16:38:40,12000
16:38:50,11000
16:39:00,10000
16:39:10,13000
16:39:20,19000
16:39:30,21000
16:39:40,21000
16:39:50,13000
16:40:00,14000
16:40:10,20000
16:40:20,22000
16:40:30,21000
16:40:40,12000
16:40:50,13000
16:41:00,12000
16:41:10,23000
16:41:20,16000
16:41:30,21000
16:41:40,20000
16:41:50,15000
16:42:00,11000
16:42:10,13000
16:42:20,10000
16:42:30,11000
16:42:40,11000
16:42:50,11000
16:43:00,11000
16:43:10,11000
16:43:20,18000
16:43:30,19000
16:43:40,19000
16:43:50,19000
16:44:00,18000
16:44:10,20000
16:44:20,24000
16:44:30,33000
16:44:40,24000
16:44:50,34000
16:45:00,30000
16:45:10,35000
16:45:20,25000
16:45:30,13000
16:45:40,13000
16:45:50,14000
16:46:00,24000
16:46:10,13000
16:46:20,17000
16:46:30,21000
16:46:40,21000
16:46:50,20000
16:47:00,21000
16:47:10,21000
16:47:20,28000
16:47:30,22000
16:47:40,26000
16:47:50,40000
16:48:00,38000
16:48:10,26000
16:48:20,11000
16:48:30,15000
16:48:40,28000
16:48:50,27000
16:49:00,31000
16:49:10,37000
16:49:20,19000
16:49:30,20000
16:49:40,19000
16:49:50,12000
16:50:00,21000
16:50:10,14000
16:50:20,18000
16:50:30,22000
16:50:40,23000
16:50:50,15000
16:51:00,14000
16:51:10,25000
16:51:20,12000
16:51:30,14000
16:51:40,21000
16:51:50,22000
16:52:00,21000
16:52:10,16000
16:52:20,34000
16:52:30,27000
16:52:40,31000
16:52:50,41000
16:53:00,31000
16:53:10,31000
16:53:20,16000
16:53:30,23000
16:53:40,11000
16:53:50,13000
16:54:00,12000
16:54:10,11000
16:54:20,19000
16:54:30,18000
16:54:40,19000
16:54:50,19000
16:55:00,20000
16:55:10,20000
16:55:20,19000
16:55:30,20000
16:55:40,22000
16:55:50,25000
16:56:00,31000
16:56:10,39000
16:56:20,19000
16:56:30,22000
16:56:40,21000
16:56:50,18000
16:57:00,19000
16:57:10,19000
16:57:20,11000
16:57:30,19000
16:57:40,23000
16:57:50,11000
16:58:00,13000
16:58:10,19000
16:58:20,19000
16:58:30,19000
16:58:40,19000
16:58:50,19000
16:59:00,19000
16:59:10,19000
16:59:20,22000
16:59:30,20000
16:59:40,21000
16:59:50,13000
17:00:00,12000
17:00:10,11000
17:00:20,10000
17:00:30,11000
17:00:40,18000
17:00:50,18000
17:01:00,18000
17:01:10,18000
17:01:20,19000
17:01:30,14000
17:01:40,21000
17:01:50,26000
17:02:00,14000
17:02:10,19000
17:02:20,12000
17:02:30,13000
17:02:40,13000
17:02:50,21000
17:03:00,15000
17:03:10,13000
17:03:20,21000
17:03:30,20000
17:03:40,21000
17:03:50,21000
17:04:00,11000
17:04:10,13000
17:04:20,13000
17:04:30,22000
17:04:40,21000
17:04:50,20000
17:05:00,22000
17:05:10,25000
17:05:20,19000
17:05:30,19000
17:05:40,21000
17:05:50,19000
17:06:00,25000
17:06:10,18000
17:06:20,18000
17:06:30,24000
17:06:40,15000
17:06:50,12000
17:07:00,14000
17:07:10,16000
17:07:20,18000
17:07:30,22000
17:07:40,28000
17:07:50,25000
17:08:00,17000
17:08:10,19000
17:08:20,28000
17:08:30,20000
17:08:40,37000
17:08:50,9000
17:09:00,23000
17:09:10,20000
17:09:20,19000
17:09:30,2000
17:09:40,12000
17:09:50,13000
17:10:00,20000
17:10:10,12000
17:10:20,18000
17:10:30,24000
17:10:40,31000
17:10:50,24000
17:11:00,14000
17:11:10,14000
17:11:20,14000
17:11:30,24000
17:11:40,15000
17:11:50,15000
17:12:00,27000
17:12:10,18000
17:12:20,24000
17:12:30,32000
17:12:40,14000
17:12:50,12000
17:13:00,11000
17:13:10,19000
17:13:20,19000
17:13:30,19000
17:13:40,19000
17:13:50,19000
17:14:00,19000
17:14:10,19000
17:14:20,19000
17:14:30,23000
17:14:40,16000
17:14:50,13000
17:15:00,19000
17:15:10,18000
17:15:20,23000
17:15:30,26000
17:15:40,25000
17:15:50,53000
17:16:00,33000
17:16:10,19000
17:16:20,20000
17:16:30,19000
